Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
7,1995,97,272,215,57,181.33333333333334,98.16666666666667,89.75,111.3837211325486,115.42515612580588,95.30918585892395,544.0,589.0,1077.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,15.727956989247312,20.570967741935487,74.26881720430109,47.56989247311828,3.4797849462365598,15.77,67.23333333333333,4.058111111111112,20.570967741935487,0.07164489705556787,272,46.842222222222226,9.849114695340505
8,1995,26,97,272,215,194.66666666666666,112.66666666666667,79.25,89.2543182895559,107.31386987089164,85.75665889862167,584.0,676.0,951.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.296774193548387,18.153763440860214,75.93548387096774,51.84946236559139,2.7115053763440864,15.727956989247312,74.26881720430109,3.4797849462365598,18.153763440860214,0.0513062054933876,97,59.33541218637994,11.287788530465953
9,1995,58,26,97,272,131.66666666666666,116.0,71.58333333333333,126.61095265944951,103.58378251444574,86.0892331282261,395.0,696.0,859.0,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,12.40111111111111,18.66,67.13333333333334,42.74444444444444,2.6373333333333333,13.296774193548387,75.93548387096774,2.7115053763440864,0.0,0.0,0,60.32250896057349,10.249401433691759
10,1995,33,58,26,97,60.333333333333336,120.83333333333333,69.5,35.55746522649471,99.30038603483203,86.09033310741373,181.0,725.0,834.0,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,3.838709677419355,8.298924731182796,73.63440860215053,52.50537634408602,1.1118279569892473,12.40111111111111,67.13333333333334,2.6373333333333333,0.0,0.0,0,57.384731182795704,8.828623655913981
11,1995,5,33,58,26,39.0,116.83333333333333,70.16666666666667,16.82260384126227,102.80742515337433,85.74468797045981,117.0,701.0,842.0,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-9.155555555555557,-5.222222222222222,76.97777777777779,65.22222222222223,0.3601111111111111,3.838709677419355,73.63440860215053,1.1118279569892473,-0.0,0.0,0,45.112688172043015,6.460666666666668
1,1996,1,,5,33,,,,,,,,,,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-20.87741935483871,-16.287096774193547,72.96774193548387,61.58064516129032,0.2034408602150537,-15.425806451612903,78.13978494623656,0.1632258064516129,-0.0,0.0,,-7.981362007168453,1.6351648745519731
3,1996,1,,1,,,,,,,,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-8.444086021505376,-2.001075268817204,69.94623655913979,48.913978494623656,0.9638709677419356,-10.07816091954023,74.06896551724138,0.5587356321839081,-0.0,0.0,,-31.054356692621422,0.9254022988505766
4,1996,26,1,,1,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.612222222222222,9.042222222222222,68.66666666666667,41.93333333333333,2.1727777777777777,-8.444086021505376,69.94623655913979,0.9638709677419356,0.0,0.0,0,-21.997367445309592,1.7260474601408993
5,1996,56,26,1,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,6.573118279569892,12.151612903225804,68.90322580645162,44.44086021505377,2.5834408602150534,2.612222222222222,68.66666666666667,2.1727777777777777,0.0,0.0,0,3.331951551106174,3.6953843777036233
6,1996,124,56,26,1,27.666666666666668,,,27.537852736431507,,,83.0,,,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.426666666666668,18.747777777777777,70.92222222222222,45.8,3.577111111111111,6.573118279569892,68.90322580645162,2.5834408602150534,18.747777777777777,0.07643399810066477,56,19.19275985663083,5.720089605734769
7,1996,89,124,56,26,68.66666666666667,,,50.21288015373524,,,206.0,,,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.21505376344086,21.293548387096774,74.3763440860215,49.064516129032256,3.617849462365592,13.426666666666668,70.92222222222222,3.577111111111111,21.293548387096774,0.07226374570446738,124,39.94161290322581,8.333329749103944
8,1996,76,89,124,56,89.66666666666667,,,34.00490160746497,,,269.0,,,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.635483870967743,22.5505376344086,70.38709677419355,45.903225806451616,3.5084946236559142,16.21505376344086,74.3763440860215,3.617849462365592,22.5505376344086,0.07480284273269143,89,52.19293906810036,9.778401433691759
9,1996,14,76,89,124,96.33333333333333,62.0,,24.826061575154693,44.321552319385106,,289.0,372.0,,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,9.307777777777778,13.713333333333336,76.1,53.02222222222223,1.7114444444444443,16.635483870967743,70.38709677419355,3.5084946236559142,0.0,0.0,0,62.59186379928316,10.70345519713262
10,1996,7,14,76,89,59.666666666666664,64.16666666666667,,40.07908847932274,40.93124316053274,,179.0,385.0,,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.020430107526882,6.97741935483871,75.47311827956989,55.96774193548387,1.0165591397849465,9.307777777777778,76.1,1.7114444444444443,0.0,0.0,0,57.557419354838714,8.837788530465952
11,1996,2,7,14,76,32.333333333333336,61.0,,37.97806384392689,45.00666617291255,,97.0,366.0,,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-11.674444444444443,-7.945555555555556,79.82222222222222,68.17777777777778,0.2724444444444444,2.020430107526882,75.47311827956989,1.0165591397849465,-0.0,0.0,0,43.241290322580646,6.236498207885306
12,1996,2,2,7,14,7.666666666666667,52.0,,6.0277137733466075,51.18202809580713,,23.0,312.0,,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-17.21720430107527,-13.216129032258063,77.23655913978494,67.6021505376344,0.1620430107526881,-11.674444444444443,79.82222222222222,0.2724444444444444,-0.0,0.0,0,12.745197132616497,3.000448028673837
1,1997,1,2,2,7,3.6666666666666665,31.666666666666668,,2.8867513459585123,39.83298465677228,,11.0,190.0,,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-17.146236559139783,-11.936559139784949,74.74193548387096,63.11827956989247,0.2262365591397849,-17.21720430107527,77.23655913978494,0.1620430107526881,-0.0,0.0,0,-14.184265232974903,1.4510465949820808
3,1997,4,,1,2,,,,,,,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-6.862365591397849,-0.8365591397849461,73.59139784946237,50.73118279569893,1.0468817204301075,-6.913095238095238,79.16666666666666,0.5567857142857143,-0.0,0.0,,-26.558640552995385,0.9450652841781891
4,1997,24,4,,1,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,0.4622222222222223,7.206666666666666,66.37777777777778,40.21111111111111,2.0966666666666667,-6.862365591397849,73.59139784946237,1.0468817204301075,0.0,0.0,0,-14.17907066052227,1.8299039938556085
5,1997,120,24,4,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,9.12258064516129,15.156989247311827,64.90322580645162,39.94623655913978,3.178279569892473,0.4622222222222223,66.37777777777778,2.0966666666666667,0.0,0.0,0,4.964155145929346,3.7003341013824906
6,1997,34,120,24,4,49.333333333333336,,,62.010751755912324,,,148.0,,,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.557777777777778,19.52555555555556,71.43333333333334,46.03333333333333,3.545666666666667,9.12258064516129,64.90322580645162,3.178279569892473,19.52555555555556,0.07538625088589654,120,21.527096774193552,6.3218279569892495
7,1997,148,34,120,24,59.333333333333336,,,52.776257288039865,,,178.0,,,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.95268817204301,22.186021505376345,71.74193548387096,46.39784946236559,3.985161290322581,14.557777777777778,71.43333333333334,3.545666666666667,22.186021505376345,0.08407894736842106,34,41.88921146953406,8.820612903225808
8,1997,79,148,34,120,100.66666666666667,,,59.40819247657155,,,302.0,,,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.22258064516129,21.833333333333336,73.44086021505376,48.08602150537634,3.22989247311828,16.95268817204301,71.74193548387096,3.985161290322581,21.833333333333336,0.06580065717415116,148,56.86856630824374,10.709107526881724
9,1997,17,79,148,34,87.0,68.16666666666667,,57.419508879822736,57.29368784313555,,261.0,409.0,,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,11.851111111111113,17.57,73.51111111111112,51.35555555555556,2.1937777777777776,16.22258064516129,73.44086021505376,3.22989247311828,0.0,0.0,0,63.54491039426525,10.76072043010753
10,1997,3,17,79,148,81.33333333333333,70.33333333333333,,65.53116307020177,54.562502386406905,,244.0,422.0,,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.1903225806451614,6.467741935483871,77.2258064516129,59.41935483870968,0.8983870967741936,11.851111111111113,73.51111111111112,2.1937777777777776,0.0,0.0,0,61.58935483870969,9.40883154121864
11,1997,1,3,17,79,33.0,66.83333333333333,,40.44749683231401,58.64952401057197,,99.0,401.0,,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-2.2155555555555555,1.8988888888888888,73.43333333333334,57.61111111111111,0.5636666666666666,2.1903225806451614,77.2258064516129,0.8983870967741936,0.0,0.0,0,45.871075268817215,6.322057347670253
12,1997,32,1,3,17,7.0,47.0,,8.717797887084627,57.176918419935774,,21.0,282.0,,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-4.294623655913978,-0.6741935483870969,70.45161290322581,59.075268817204304,0.5193548387096775,-2.2155555555555555,73.43333333333334,0.5636666666666666,-0.0,0.0,0,25.936630824372767,3.6558315412186397
3,1998,2,,,32,,,,,,,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-4.513978494623656,1.836559139784946,72.02150537634408,48.75268817204301,1.1895698924731182,-4.917857142857143,79.57142857142857,0.6191666666666666,0.0,0.0,,-12.86409370199692,1.3372311827957009
4,1998,152,2,,,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,6.118888888888889,12.581111111111111,59.87777777777777,33.766666666666666,2.8094444444444444,-4.513978494623656,72.02150537634408,1.1895698924731182,0.0,0.0,0,-10.353341013824878,2.0074462365591415
5,1998,412,152,2,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.524731182795698,20.186021505376345,59.0,34.0752688172043,4.099032258064517,6.118888888888889,59.87777777777777,2.8094444444444444,0.0,0.0,0,15.066479774705588,4.6181810035842314
6,1998,273,412,152,2,188.66666666666666,,,207.44477176668812,,,566.0,,,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.793333333333331,19.941111111111116,68.91111111111111,44.51111111111111,3.719444444444444,13.524731182795698,59.0,4.099032258064517,19.941111111111116,0.08172607421874999,412,34.60369175627241,8.098046594982081
7,1998,196,273,412,152,279.0,,,130.1038047099315,,,837.0,,,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,18.468817204301075,23.61397849462365,70.17204301075269,46.56989247311828,4.111182795698925,14.793333333333331,68.91111111111111,3.719444444444444,23.61397849462365,0.08642405063291139,273,52.708243727598585,10.627921146953408
8,1998,540,196,273,412,293.6666666666667,,,109.47297992351048,,,881.0,,,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,18.555913978494623,24.723655913978494,61.82795698924731,36.82795698924731,4.161935483870968,18.468817204301075,70.17204301075269,4.111182795698925,24.723655913978494,0.11002274019329164,196,63.741111111111124,11.929659498207887
9,1998,84,540,196,273,336.3333333333333,262.5,,180.5334687345627,191.8121476862193,,1009.0,1575.0,,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,12.011111111111113,18.05444444444445,66.78888888888889,41.6,2.4775555555555555,18.555913978494623,61.82795698924731,4.161935483870968,0.0,0.0,0,68.27874551971327,11.992562724014338
10,1998,60,84,540,196,273.3333333333333,276.1666666666667,,237.6327699062849,171.3714289683863,,820.0,1657.0,,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,5.278494623655914,10.386021505376345,72.69892473118279,53.03225806451613,1.2588172043010752,12.011111111111113,66.78888888888889,2.4775555555555555,0.0,0.0,0,66.3920788530466,10.750673835125449
11,1998,10,60,84,540,228.0,260.8333333333333,,270.4662640700315,188.0110812337046,,684.0,1565.0,,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-5.181111111111111,-1.4088888888888889,78.11111111111111,64.68888888888888,0.3818888888888889,5.278494623655914,72.69892473118279,1.2588172043010752,-0.0,0.0,0,53.164121863799295,7.8983082437276
12,1998,9,10,60,84,51.333333333333336,193.83333333333334,,37.75358702604801,194.87064085353305,,154.0,1163.0,,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-12.856989247311828,-8.332258064516129,75.64516129032258,64.80645161290323,0.2658064516129032,-5.181111111111111,78.11111111111111,0.3818888888888889,-0.0,0.0,0,27.031577060931912,4.118261648745522
1,1999,4,9,10,60,26.333333333333332,149.83333333333334,,29.160475533389096,203.0531129204048,,79.0,899.0,,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-14.346236559139786,-10.106451612903228,77.35483870967742,65.64516129032258,0.2466666666666666,-12.856989247311828,75.64516129032258,0.2658064516129032,-0.0,0.0,0,0.6448745519713341,1.9065125448028692
3,1999,6,,4,9,,,,,,,,,,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-3.0172043010752687,2.839784946236559,73.83870967741936,50.68817204301075,1.2570967741935484,-7.5928571428571425,76.13095238095238,0.6123809523809525,0.0,0.0,,-20.56728110599078,1.1248540706605241
4,1999,133,6,,4,,,,,,,,,,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.465555555555556,11.014444444444443,61.488888888888894,36.96666666666667,2.4753333333333334,-3.0172043010752687,73.83870967741936,1.2570967741935484,0.0,0.0,0,-9.395238095238092,2.116144393241169
5,1999,121,133,6,,,,,,,,,,,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,8.804301075268818,14.903225806451612,62.935483870967744,36.236559139784944,3.2527956989247317,4.465555555555556,61.488888888888894,2.4753333333333334,0.0,0.0,0,11.72565796210958,4.344811059907836
6,1999,213,121,133,6,86.66666666666667,,,70.11656960614498,,,260.0,,,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,13.646666666666668,19.05777777777778,65.93333333333334,40.27777777777778,3.936888888888889,8.804301075268818,62.935483870967744,3.2527956989247317,19.05777777777778,0.09537550471063257,121,28.75745519713262,6.985225806451615
7,1999,280,213,121,133,155.66666666666666,,,50.01333155602976,,,467.0,,,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,15.536559139784949,21.06989247311828,67.26881720430109,42.494623655913976,3.840752688172043,13.646666666666668,65.93333333333334,3.936888888888889,21.06989247311828,0.08830407911001237,213,44.97544802867384,9.665017921146955
8,1999,427,280,213,121,204.66666666666666,,,79.82689605222889,,,614.0,,,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,17.31935483870968,23.35698924731183,67.17204301075269,42.16129032258065,3.634408602150538,15.536559139784949,67.26881720430109,3.840752688172043,23.35698924731183,0.08420528151469855,280,55.030896057347675,11.030437275985665
9,1999,46,427,280,213,306.6666666666667,196.66666666666666,,109.46384486821823,145.8748321907061,,920.0,1180.0,,0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,11.054444444444444,16.93888888888889,64.54444444444444,39.87777777777777,2.548888888888889,17.31935483870968,67.17204301075269,3.634408602150538,0.0,0.0,0,63.48465949820789,11.412050179211471
10,1999,84,46,427,280,251.0,203.33333333333334,,192.14838016491322,135.99803920155122,,753.0,1220.0,,0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,4.380645161290323,9.620430107526882,64.79569892473118,42.72043010752688,1.4802150537634406,11.054444444444444,64.54444444444444,2.548888888888889,0.0,0.0,0,61.365770609319014,10.024050179211471
11,1999,29,84,46,427,185.66666666666666,195.16666666666666,,209.8626534982662,142.38738239979926,,557.0,1171.0,,0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-1.9,1.8266666666666669,75.08888888888889,60.977777777777774,0.5516666666666666,4.380645161290323,64.79569892473118,1.4802150537634406,0.0,0.0,0,49.916308243727606,7.663512544802869
12,1999,28,29,84,46,53.0,179.83333333333334,,28.160255680657702,156.25033333297776,,159.0,1079.0,,0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-5.816129032258065,-1.2021505376344086,71.54838709677419,59.774193548387096,0.5031182795698924,-1.9,75.08888888888889,0.5516666666666666,-0.0,0.0,0,28.385985663082447,4.580770609318998
1,2000,9,28,29,84,47.0,149.0,,32.04684071792435,166.32498309033429,,141.0,894.0,,0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-14.572043010752688,-9.352688172043012,72.94623655913979,60.02150537634409,0.3008602150537634,-5.816129032258065,71.54838709677419,0.5031182795698924,-0.0,0.0,0,10.244946236559148,2.5350000000000015
2,2000,8,9,28,29,22.0,103.83333333333333,,11.269427669585244,160.3239428989527,,66.0,623.0,,0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-8.575862068965519,-1.3977011494252871,74.59770114942529,54.82758620689656,0.6109195402298851,-14.572043010752688,72.94623655913979,0.3008602150537634,-0.0,0.0,0,-8.728172043010746,1.3556451612903242
3,2000,30,8,9,28,15.0,34.0,115.33333333333333,11.269427669585237,28.30547650190621,131.35125243084485,45.0,204.0,1384.0,0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,-3.0688172043010757,3.135483870967742,69.10752688172043,45.72043010752688,1.3086021505376342,-8.575862068965519,74.59770114942529,0.6109195402298851,0.0,0.0,0,-11.9525398591027,1.4148980348535427
4,2000,139,30,8,9,15.666666666666666,31.333333333333332,117.33333333333333,12.423096769056686,27.695968419006956,129.70759656265554,47.0,188.0,1408.0,0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,2.755555555555555,9.49222222222222,55.34444444444444,30.744444444444447,2.537888888888889,-3.0688172043010757,69.10752688172043,1.3086021505376342,0.0,0.0,0,-7.614905450500549,2.220381905821285
5,2000,112,139,30,8,59.0,40.5,117.83333333333333,70.14983962918242,49.294015863996776,129.78502038044115,177.0,243.0,1414.0,0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,7.878494623655914,13.610752688172044,65.55913978494624,38.87096774193548,2.964731182795699,2.755555555555555,55.34444444444444,2.537888888888889,0.0,0.0,0,11.230004943764682,4.45741057965641
6,2000,261,112,139,30,93.66666666666667,54.333333333333336,117.08333333333333,56.76559991168373,56.53553454834079,129.79106169906194,281.0,326.0,1405.0,1,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,12.738888888888887,18.11777777777778,69.53333333333333,44.12222222222223,3.5044444444444447,7.878494623655914,65.55913978494624,2.964731182795699,18.11777777777778,0.07766559960600837,112,26.238458781362013,6.811222222222224
7,2000,197,261,112,139,170.66666666666666,93.16666666666667,121.08333333333333,79.38723658960141,98.94527106773039,133.69671127615896,512.0,559.0,1453.0,1,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,16.90215053763441,22.346236559139783,75.66666666666666,49.26881720430107,3.694086021505376,12.738888888888887,69.53333333333333,3.5044444444444447,22.346236559139783,0.07348663101604277,261,41.22075268817205,9.007064516129034
8,2000,74,197,261,112,190.0,124.5,114.16666666666667,74.74623736349554,96.7031540333612,126.6913452833183,570.0,747.0,1370.0,1,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,14.617204301075269,20.07204301075269,72.91397849462366,47.94623655913978,2.970430107526881,16.90215053763441,75.66666666666666,3.694086021505376,20.07204301075269,0.060687609841827764,197,54.07476702508961,10.163261648745522
